num_inspection;evaluation;departement
23-054178-1;2;59
23-030569-1;2;43
23-084406-1;2;45
23-067049-1;2;39
22-102533-1;2;94
23-002455-1;3;75
23-061262-1;3;57
23-025555-1;2;95
22-106241-1;2;61
23-067011-1;2;24
23-067198-1;3;59
23-066365-1;2;20
23-039119-1;2;59
23-018067-1;2;63
22-087705-1;2;94
23-047301-1;3;50
22-102620-1;2;75
22-089750-1;2;1
23-006132-1;2;92
22-102637-1;2;75
22-089748-1;2;1
23-067171-1;1;63
22-091814-1;3;20
23-036719-1;3;56
23-014509-1;2;33
22-102563-1;2;40
23-026186-1;2;31
22-109035-1;2;84
23-081694-1;3;29
23-011147-1;2;44
22-102439-1;3;13
23-079254-1;3;29
22-105592-1;2;69
23-050794-1;3;75
23-081741-1;3;29
23-084378-1;2;32
22-088916-1;3;35
23-041278-1;2;53
23-053149-1;1;75
23-064241-1;3;37
22-099545-1;2;71
23-066370-1;2;44
23-066909-1;2;11
23-048141-1;2;48
23-065985-1;3;75
23-080505-1;3;14
23-023683-1;3;4
22-101106-1;2;75
23-025569-1;3;28
23-020569-1;2;59
23-061829-1;2;39
23-052909-1;2;61
23-067300-1;1;97
23-006247-1;2;60
22-104597-1;2;80
23-055948-1;2;77
22-023378-1;3;64
22-106516-1;2;44
23-067330-1;2;75
23-030733-1;2;97
23-001136-1;3;30
23-040398-1;2;75
23-008515-1;3;24
22-102590-1;2;92
23-072420-1;2;76
23-059826-1;2;59
23-012024-1;2;86
23-051028-1;2;12
23-066791-1;2;25
23-006405-1;2;63
23-009286-1;2;57
22-101272-1;3;75
23-064246-1;2;37
23-067319-1;2;94
22-088287-1;3;13
23-060600-1;2;68
23-067316-1;1;95
22-101270-1;2;75
23-052581-1;2;11
22-103249-1;3;22
23-066073-1;2;62
23-029278-1;3;18
23-005770-1;2;87
23-084657-1;3;75
23-031356-1;3;85
23-043829-1;2;78
23-066041-1;2;37
23-022823-1;3;64
23-042408-1;1;75
23-067353-1;2;75
23-022997-1;3;64
22-023416-1;3;64
22-101307-1;2;80
23-067259-1;1;10
22-103238-1;3;22
23-032153-1;2;75
23-078005-1;2;34
22-102772-1;2;31
22-101871-1;2;75
22-102678-1;2;81
23-067344-1;3;5
23-066083-1;2;65
23-047005-2;3;22
22-108746-1;2;2
23-083160-1;3;31
23-010315-1;2;22
22-102741-1;2;13
23-009324-1;3;53
23-013726-1;2;69
22-102737-1;3;75
23-066117-1;2;60
23-067285-1;2;53
22-090123-1;2;60
23-018788-1;2;13
23-067264-1;3;3
23-067399-1;2;85
22-101057-1;2;76
23-071617-1;2;14
23-074593-1;3;36
23-066187-1;3;62
23-057816-1;2;77
22-107830-1;2;62
23-011722-1;3;9
23-067331-1;3;20
23-061126-1;3;76
23-012917-1;2;75
23-055465-1;1;75
22-102762-1;2;92
23-066161-1;2;18
23-069139-1;2;30
23-025612-1;3;94
22-093200-1;2;7
23-037004-1;2;80
23-037700-1;2;91
23-034728-1;3;56
23-032037-1;3;8
23-045105-1;2;44
23-011712-1;2;66
23-086172-1;2;75
23-067392-1;3;20
23-066837-1;3;41
23-067354-1;1;20
23-049470-1;1;97
23-081678-1;3;43
23-029225-1;3;75
23-047845-1;2;75
23-018777-1;1;33
22-102764-1;3;31
23-061211-1;3;67
23-066227-1;2;33
23-049319-1;2;16
23-067474-1;3;75
23-071238-1;3;62
23-067396-1;3;20
23-051222-1;2;54
23-066229-1;2;11
23-023919-1;3;29
22-104074-1;2;49
22-105580-1;3;22
23-034717-1;3;35
23-067473-1;3;56
23-031342-1;2;75
22-104438-1;3;57
22-102908-1;2;46
23-066207-1;1;56
23-075066-1;3;35
23-037172-1;3;83
23-003008-1;2;2
23-039782-1;2;75
23-046360-1;2;83
23-066217-1;3;75
22-099806-1;3;37
22-102976-1;3;92
23-066193-1;2;94
22-000020-1;2;57
23-041685-1;2;43
23-066269-1;3;2
22-104273-1;2;25
23-067580-1;3;20
23-066267-1;3;44
22-103840-1;1;97
22-099212-1;3;98
22-095014-1;2;27
23-067448-1;2;42
23-007797-1;3;75
23-003200-1;3;28
23-009913-1;2;91
23-042367-1;3;62
23-066252-1;1;62
23-013295-1;1;75
23-048791-1;2;75
23-002554-1;2;11
22-108373-1;2;60
23-047942-1;2;43
22-101625-1;3;13
23-067471-1;3;75
23-010780-1;1;16
22-092990-1;2;95
22-107157-1;2;16
23-061364-1;2;75
23-066239-1;1;33
23-045658-1;3;75
23-067628-1;3;75
23-067138-1;2;78
23-075406-1;2;33
22-103014-1;3;15
23-066285-1;3;75
23-005630-1;2;42
23-006711-1;3;26
22-007933-1;2;30
22-107892-1;2;75
23-051995-1;2;68
23-034514-1;2;75
23-026193-1;2;37
23-053232-1;3;29
22-106331-1;2;6
23-001092-1;3;30
23-067636-1;2;11
23-074961-1;3;44
23-081467-1;2;33
22-103261-1;3;80
22-101599-1;2;75
23-050288-1;2;94
23-067940-1;2;61
22-105429-1;2;93
23-013352-1;2;97
23-079646-1;2;94
23-021565-1;3;76
22-102958-1;1;37
23-049534-1;3;75
23-081161-1;3;74
23-032775-1;2;94
23-074649-1;3;51
22-107718-1;2;6
23-067558-1;2;18
22-102515-1;3;76
23-066352-1;3;75
23-009420-1;2;25
23-031721-1;3;64
23-029778-1;2;97
23-007115-1;3;47
22-102547-1;2;31
23-019350-1;1;1
22-109341-1;1;68
23-067648-1;3;49
23-061381-1;2;6
23-032813-1;2;4
22-094419-1;3;75
23-054737-1;3;56
23-022995-1;3;63
22-101303-1;2;75
22-107217-1;2;6
22-104929-1;2;89
22-102777-1;3;40
23-002351-1;2;2
23-067598-1;2;75
23-067739-1;1;94
23-066373-1;2;48
22-109340-1;1;68
23-067941-1;3;61
23-055384-1;3;81
22-105584-1;2;75
23-067729-1;2;84
23-037039-1;2;1
22-097403-1;3;43
23-067792-1;2;14
23-066473-1;3;75
23-080741-1;3;26
23-045602-1;2;93
22-101728-1;2;75
23-041781-1;2;69
23-067783-1;2;14
22-101708-1;2;75
23-009037-1;3;63
22-096690-1;2;97
23-001029-1;2;30
22-102205-1;2;7
22-094006-1;3;22
23-059989-1;2;43
23-009985-1;3;84
23-067764-1;2;93
23-066463-1;1;73
23-002284-1;2;80
23-068179-1;2;85
23-026986-1;3;50
22-105761-1;3;57
22-104100-1;2;44
23-056441-1;2;40
23-067714-1;3;42
23-064387-1;3;61
23-003221-1;2;56
23-007287-1;2;22
23-064394-1;2;61
23-084660-1;2;84
23-067715-1;3;20
22-107445-1;2;94
22-109402-1;2;68
23-081292-1;3;44
23-078366-1;2;59
23-076764-1;3;73
22-096885-1;2;24
22-104988-1;2;50
23-018702-1;2;14
22-103819-1;3;83
23-036197-1;2;27
23-029792-1;3;44
23-022644-1;3;91
22-096570-1;2;81
22-101779-1;3;75
23-067938-1;3;61
23-067173-1;2;93
22-101855-1;2;19
23-004453-1;3;79
23-036329-1;2;97
23-068640-1;2;79
22-109248-1;2;11
23-010516-1;3;16
23-006809-1;2;35
23-034972-1;2;94
22-103339-1;2;70
23-015276-1;2;75
23-014087-1;3;75
23-037295-1;3;59
23-066610-1;1;84
23-051549-1;2;14
23-045363-1;2;75
23-020770-1;2;92
23-067774-1;2;75
23-067973-1;2;81
23-054748-1;3;75
22-010300-1;2;9
23-067956-1;1;97
23-075630-1;2;68
22-010310-1;2;9
23-012695-1;2;75
23-066642-1;2;55
23-075007-1;2;34
23-068008-1;2;75
23-028696-1;2;75
23-067850-1;1;93
23-041012-1;3;81
23-045693-1;1;97
22-097088-1;3;83
22-103401-1;2;93
23-041314-1;2;59
23-051149-1;2;83
23-067996-1;2;34
23-083025-1;3;61
23-032435-1;2;38
22-095200-1;3;51
23-058857-1;2;97
23-067857-1;1;1
22-103385-1;3;75
23-028579-1;3;35
22-094735-1;3;36
22-088932-1;2;12
23-011026-1;3;75
23-064390-1;3;61
22-095444-1;2;75
23-012690-1;3;7
23-000298-1;2;72
22-107743-1;2;21
23-042639-1;1;44
23-002892-1;3;75
23-067711-1;2;35
23-056361-1;2;59
23-075481-1;3;71
22-096444-1;2;60
23-020166-1;2;75
22-102686-1;3;50
23-027525-1;2;83
22-101960-1;3;85
23-067843-1;3;75
23-068051-1;3;33
22-010349-1;2;9
23-073595-1;2;11
22-108411-1;2;84
23-050788-1;2;75
23-025990-1;2;39
23-062796-1;2;75
23-066788-1;3;88
23-005257-1;2;42
23-068038-1;3;13
23-041430-1;3;50
23-067881-1;3;93
23-068095-1;2;74
23-066767-1;3;75
23-056895-1;3;75
22-107725-1;2;60
23-056483-1;2;25
23-062738-1;3;69
23-066234-1;2;76
23-064641-1;1;71
23-026859-1;3;2
22-103495-1;2;75
23-009802-1;3;84
23-067920-1;3;7
23-023602-1;2;34
23-046965-1;1;55
22-004457-1;3;61
23-002093-1;3;75
23-026349-1;2;75
23-061573-1;3;85
23-068135-1;1;21
23-071691-1;3;14
22-107388-1;2;17
22-109276-1;1;68
23-027296-1;3;25
23-001669-1;2;75
23-069064-1;0;83
23-038523-1;3;75
22-103372-1;2;60
23-028837-1;3;32
23-011281-1;2;16
23-017560-1;3;84
23-019616-1;3;13
23-068290-1;3;83
23-054740-1;2;49
23-068203-1;1;55
23-066006-1;1;94
22-107345-1;2;26
23-029235-1;1;69
23-014521-1;3;33
23-071557-1;1;59
23-081886-1;3;88
23-084036-1;3;47
22-103414-1;2;60
23-075928-1;3;56
23-035033-1;3;6
23-064866-1;3;93
23-028543-1;3;38
23-011149-1;2;59
23-031881-1;2;64
23-059559-1;2;59
23-006323-1;1;32
23-036618-1;3;83
23-004920-1;2;5
23-029048-1;3;35
22-102791-1;1;97
23-011341-1;3;34
23-065878-1;3;37
23-068082-1;3;75
23-052967-1;3;75
23-019460-1;2;7
23-072832-1;3;29
23-068300-1;2;33
22-094723-1;2;27
22-103800-1;2;69
22-103582-1;3;75
23-066814-1;2;74
23-049336-1;3;62
23-068278-1;3;26
23-063247-1;2;66
23-012950-1;2;75
22-093403-1;2;75
22-007121-1;2;33
22-108622-1;2;60
22-103571-1;2;75
23-064874-1;2;81
23-025591-1;2;97
23-018114-1;3;20
23-066875-2;2;94
23-029877-1;2;75
22-103570-1;3;69
23-010449-1;2;75
23-022269-1;2;85
23-068742-1;3;24
23-017912-1;2;56
23-051975-1;3;75
23-006120-1;2;66
23-066875-3;2;94
23-038418-1;2;75
23-068381-1;2;75
23-015464-1;3;14
22-098598-1;2;75
23-018898-1;3;72
23-002435-1;2;75
22-001282-1;2;61
22-102229-1;2;92
22-088855-1;3;62
23-078477-1;3;61
23-066884-1;3;20
23-011463-1;3;34
23-068365-1;2;7
23-025157-1;2;81
23-073811-1;2;32
23-018411-1;2;85
23-017878-1;3;56
23-012210-1;2;66
23-014232-1;3;70
23-017894-1;1;95
23-061282-1;2;62
23-051044-1;2;75
22-102169-1;2;75
23-068994-1;3;81
23-051447-1;3;19
23-035937-1;2;11
23-000381-1;3;67
23-068448-1;2;2
23-017393-1;3;32
22-103535-1;2;37
23-065063-1;2;68
22-102942-1;3;73
23-068197-1;2;11
23-002182-1;2;75
23-066960-1;1;20
23-003668-1;3;67
22-096099-1;2;14
23-055394-1;2;84
23-069389-1;2;13
23-048618-1;2;84
22-098747-1;3;56
23-087108-1;3;44
22-093629-1;2;34
23-067023-1;2;94
23-068235-1;2;56
23-011490-1;3;34
22-098729-1;3;56
23-015499-1;2;69
22-108221-1;2;10
23-032837-1;3;74
23-010504-1;3;16
23-017167-1;3;69
23-065458-1;3;76
22-100159-1;2;71
23-017785-1;2;24
23-067013-1;2;7
23-068293-1;3;75
23-068691-1;2;26
23-009504-1;2;95
22-108173-1;2;59
23-075169-1;2;34
22-102274-1;2;34
23-062253-1;2;62
23-052617-1;1;75
22-106852-1;2;69
23-048964-1;2;83
23-015691-1;3;72
22-102368-1;3;91
23-076116-1;3;1
23-068661-1;3;75
23-078359-1;2;75
23-011993-1;2;86
22-102455-1;2;92
23-012642-1;3;69
22-103636-1;1;31
23-019492-1;3;7
23-059838-1;2;97
22-103628-1;1;31
22-096032-1;2;93
23-067050-1;2;75
23-067367-1;1;44
22-103894-1;3;37
23-058689-1;2;78
23-076860-1;1;29
23-019464-1;3;7
23-043499-1;2;49
22-103656-1;2;37
23-003767-1;3;86
22-103066-1;2;20
23-068406-1;3;97
22-103878-1;2;49
22-103085-1;3;75
23-005651-1;2;42
23-068793-1;2;75
23-002254-1;3;43
23-003766-1;3;86
23-068776-1;2;75
23-019023-1;2;92
23-018125-1;3;29
22-109220-1;2;97
23-062741-1;2;2
23-068399-1;3;24
23-063152-1;3;57
23-005869-1;3;75
23-069652-1;3;54
23-018628-1;2;75
23-022412-1;2;75
22-103648-1;2;69
23-065336-1;2;91
22-090594-1;2;79
23-068466-1;2;93
23-006858-1;1;97
22-098335-1;3;12
22-103782-1;2;37
23-068327-1;3;75
22-098335-2;3;12
22-103873-1;2;70
22-103933-1;2;7
23-018611-1;2;75
22-103869-1;2;70
23-068791-1;2;95
23-008533-1;2;27
22-006705-1;2;33
23-058006-1;2;24
22-102529-1;2;94
22-102499-1;2;56
23-068801-1;2;95
22-098466-1;2;97
23-085454-1;2;44
23-001378-1;3;74
22-102526-1;2;94
23-076812-1;2;75
23-059175-1;3;24
23-069306-1;1;97
22-103734-1;2;92
22-103972-1;3;37
23-000405-1;3;81
22-103875-1;3;70
23-068831-1;2;75
23-012411-1;2;75
22-102946-1;2;68
22-103973-1;2;75
22-104686-1;2;11
23-001098-1;2;30
23-073978-1;1;53
23-025086-1;3;20
23-071581-1;3;50
23-051018-1;2;75
23-070663-1;2;93
23-013982-1;3;69
23-057021-1;2;28
23-030431-1;3;64
23-068520-1;2;25
23-056327-1;2;28
22-108486-1;2;29
23-040583-1;1;75
23-005258-1;2;42
23-022829-1;3;64
23-029501-1;2;75
23-068883-1;3;67
23-070798-1;3;2
23-040312-1;2;22
23-013402-1;2;97
23-057943-1;3;49
23-050363-1;2;76
23-012447-1;2;75
22-108050-1;2;97
23-004947-1;2;75
23-000962-1;3;22
22-102663-1;2;3
22-108494-1;2;39
23-068906-1;3;42
23-047005-1;3;22
23-012873-1;2;75
23-032262-1;2;75
23-005398-1;3;47
23-068638-1;2;62
23-073053-1;3;75
22-107951-1;2;7
23-028899-1;3;57
22-108026-1;2;55
23-038763-1;3;22
23-040279-1;3;28
23-073282-1;2;59
23-071291-1;2;69
23-068627-1;2;75
22-103377-1;2;60
23-017400-1;3;22
23-016620-1;2;29
22-091739-1;2;77
23-016450-1;2;13
22-062896-1;2;14
23-070903-1;2;63
23-067333-1;2;11
23-039398-1;2;62
22-082390-1;3;85
23-047827-1;2;72
23-028159-1;3;93
22-104130-1;2;18
22-102685-1;1;37
23-042394-1;1;76
23-066325-1;3;75
23-064529-1;3;20
22-097608-1;2;5
22-104177-1;3;24
23-065245-1;1;94
22-107091-1;2;94
22-098364-1;2;6
23-069947-1;2;19
22-014814-1;3;5
23-017031-1;3;24
22-102742-1;2;24
23-038694-1;2;62
23-077686-1;3;68
23-028916-1;3;75
23-082589-1;3;3
23-069497-1;2;62
23-065999-1;2;61
23-066587-1;2;45
23-069499-1;3;93
23-025606-1;3;94
22-105768-1;2;66
22-003933-1;3;72
22-093584-1;2;61
23-029454-1;1;91
23-003151-1;2;95
23-067422-1;2;62
23-066912-1;2;34
22-106619-1;2;79
23-012330-1;3;51
23-068814-1;2;75
22-104213-1;2;75
23-015226-1;3;1
23-017640-1;3;43
23-069050-1;2;84
23-069496-1;3;97
23-068891-1;3;29
22-109369-1;1;68
22-102857-1;3;84
23-017456-1;3;39
22-104204-1;3;84
23-067453-1;2;75
23-019678-1;3;7
23-003010-1;3;20
23-011024-1;2;25
22-101493-1;2;75
23-069027-1;2;75
23-012790-1;2;75
22-103939-1;2;7
23-035106-1;3;74
23-067444-1;2;39
23-063343-1;2;75
23-069296-1;1;94
23-067441-1;3;53
23-017644-1;3;43
23-039566-1;1;97
23-008463-1;2;75
23-008684-1;2;78
23-005587-1;2;42
23-038491-1;2;93
23-068781-1;3;75
23-019942-1;3;87
22-107541-1;2;32
23-058069-1;2;24
23-069099-1;1;14
23-067479-1;2;75
23-068836-1;3;75
22-107087-1;2;94
23-067477-1;2;75
23-061413-1;1;66
22-107431-1;2;94
22-095204-1;2;62
23-068834-1;2;75
23-021040-1;2;17
23-067567-1;2;5
23-068828-1;2;75
22-090788-1;2;80
22-102936-1;2;22
23-051838-1;3;31
23-060887-1;2;62
23-025386-1;3;75
23-068830-1;2;75
22-094328-1;2;69
23-067537-1;2;20
23-015491-1;2;75
23-066425-1;3;81
23-075400-1;2;33
23-066713-1;3;75
22-097887-1;2;75
23-003931-1;3;63
23-053041-1;2;39
23-023816-1;2;76
23-073395-1;2;84
23-068846-1;2;75
22-104318-1;3;22
23-018938-1;2;75
23-068838-1;2;57
22-104308-1;2;75
23-007032-1;3;47
23-056557-1;2;75
23-012798-1;3;75
23-032482-1;3;6
23-037360-1;3;17
22-096488-3;2;5
23-019235-1;2;57
23-034745-1;2;75
23-040846-1;3;15
23-046262-1;2;75
22-104072-1;3;26
23-007541-1;2;75
23-057960-1;3;59
23-087290-1;2;94
23-002158-1;3;75
23-057008-1;3;15
23-031985-1;2;93
23-066711-1;2;65
23-067721-1;2;82
23-033944-1;3;40
23-069129-1;2;75
23-067642-1;3;75
23-068916-1;2;42
22-104364-1;2;75
23-066579-1;2;34
23-056962-1;2;75
23-085741-1;2;76
22-108021-1;2;75
23-068967-1;3;10
23-009952-1;3;38
23-000162-1;2;56
23-057307-1;2;70
23-070052-1;3;67
23-067625-1;3;75
22-104116-1;3;57
23-032177-1;3;75
23-000168-1;2;56
23-065024-1;2;20
22-006717-1;2;33
23-067945-1;2;61
22-096779-1;2;24
23-038084-1;2;78
23-067723-1;2;77
22-095023-1;3;24
23-005242-1;3;42
23-067946-1;3;61
23-026539-1;1;63
22-096035-1;3;20
22-096310-1;2;75
23-052841-1;3;61
23-005297-1;3;69
23-067728-1;3;20
23-069013-1;2;7
23-069185-1;1;93
23-067847-1;3;97
23-014025-1;2;29
23-074984-1;3;20
23-057816-2;2;77
23-046623-1;2;35
22-099513-1;2;90
22-101538-1;2;93
23-067407-1;3;75
23-044154-1;3;88
23-034888-1;3;75
23-047455-1;3;73
23-053909-1;2;73
23-082247-1;2;85
23-000329-1;3;72
22-105800-1;2;93
23-067741-1;3;20
22-099181-1;2;92
23-041390-1;2;59
23-067727-1;2;75
23-026734-1;3;75
23-074122-1;3;54
22-093000-1;1;53
23-039344-1;2;33
23-004309-1;3;46
23-060606-1;3;51
23-022748-1;2;75
23-000040-1;2;75
23-024849-1;3;14
22-003937-1;3;72
22-105543-1;2;31
23-021563-1;3;59
23-080785-1;2;34
22-095750-1;1;77
23-067835-1;2;14
22-090337-1;2;93
22-104349-1;2;14
23-060113-1;3;75
23-003644-1;3;20
23-073296-1;1;34
23-013456-1;2;92
23-003638-1;3;20
23-018404-1;3;17
23-020549-1;2;62
23-005207-1;2;42
22-093488-1;3;40
23-067863-1;2;22
22-104206-1;3;84
23-045527-1;3;70
23-064376-1;3;61
23-018177-1;3;25
22-103776-1;2;51
23-007452-1;2;48
23-017037-1;2;87
22-104281-1;2;75
23-067810-1;3;75
23-069067-1;2;60
22-095089-1;2;93
23-008124-1;2;48
23-069076-1;2;7
23-011471-1;2;34
23-008124-2;2;48
23-036400-1;1;31
23-005282-1;1;42
23-047472-1;3;49
23-059546-1;1;28
23-042034-1;3;8
23-064385-1;3;61
22-104271-1;3;75
23-013033-1;3;7
23-048214-1;2;71
22-000138-1;2;89
23-019082-1;2;7
22-089671-1;2;85
23-069854-1;2;93
22-101112-2;3;12
23-067804-1;3;92
22-091772-1;2;12
23-003992-1;3;75
23-082470-1;3;3
23-028886-1;2;95
23-069558-1;2;75
22-101755-1;3;75
23-040176-1;2;20
23-017830-1;3;80
23-019383-1;1;71
22-085897-1;2;97
23-015729-1;3;69
23-002245-1;2;43
23-036920-1;2;75
23-000147-1;3;16
23-050615-1;2;60
22-104298-1;3;41
22-088658-1;2;11
23-058446-1;3;57
23-071967-1;1;69
23-013516-1;2;29
23-014487-1;2;33
22-104280-1;2;73
23-038060-1;3;59
23-020870-5;3;93
23-051741-1;2;75
23-064313-1;3;75
23-049699-1;2;56
23-002203-1;2;30
23-069655-1;2;77
23-020020-1;3;75
22-104369-1;3;75
22-097537-1;2;76
22-095533-1;3;75
23-039876-1;2;75
23-007356-1;3;94
23-032253-1;2;82
23-047408-1;2;75
23-007343-1;3;94
23-068667-1;2;25
22-104313-1;2;42
23-026818-1;1;43
22-102043-1;3;51
23-058692-1;3;20
23-069711-1;1;91
23-075777-1;2;95
22-104392-1;2;75
23-015508-1;2;84
23-013663-1;3;56
23-070504-1;3;2
23-069758-1;3;25
23-031880-1;2;64
22-104374-1;2;75
23-027294-1;2;69
22-103420-1;2;75
22-090438-1;3;5
23-052129-1;3;38
22-094496-1;3;83
22-104383-1;2;44
23-069740-1;2;75
22-103417-1;2;60
22-105555-1;2;2
22-092128-1;2;77
23-031882-1;1;31
23-055047-1;3;20
22-104569-1;2;93
22-099254-1;2;62
23-069440-1;1;19
23-023570-1;3;15
23-024881-1;3;75
23-052730-1;2;73
23-000192-1;2;34
23-064744-1;2;59
23-070363-1;3;18
23-003697-1;2;5
23-005935-1;2;94
22-102286-1;3;20
23-042339-1;3;29
22-108890-1;2;94
23-069352-1;2;67
23-034363-1;3;25
23-013449-1;2;75
23-070401-1;3;67
23-050128-1;2;17
23-068123-1;2;42
23-024839-1;2;86
23-000202-1;2;13
23-031364-1;2;5
23-069374-1;2;34
23-016127-1;3;29
23-001340-1;2;49
23-069522-1;3;62
23-069820-1;2;94
22-103503-1;2;29
22-098512-1;2;67
23-078818-1;1;69
23-025042-1;2;94
22-087579-1;3;95
23-069942-1;3;7
23-068167-1;2;44
23-069474-1;2;75
23-069801-1;2;95
23-068172-1;2;44
23-071724-1;2;75
23-013101-1;3;23
23-010768-1;2;16
23-059338-1;3;69
23-000273-1;2;75
23-068130-1;2;24
23-041205-1;2;75
23-014416-1;3;33
22-100901-1;2;75
23-035646-1;2;8
23-012855-1;3;20
23-014016-1;3;5
23-000598-1;3;24
23-069931-1;3;14
23-019043-1;3;5
23-066088-1;3;69
23-047522-1;3;56
23-002556-1;3;67
22-013440-1;2;61
22-108458-1;2;80
23-003663-1;3;67
23-051990-1;1;25
22-092972-1;3;32
23-084632-1;3;73
23-035265-1;2;85
23-014853-1;2;33
22-096719-1;2;92
23-069500-1;3;94
23-070088-1;3;81
23-068253-1;3;75
23-069509-1;2;95
23-080025-1;3;94
23-068257-1;2;75
23-083066-1;3;73
23-020189-1;2;75
23-077029-1;3;49
23-000662-1;3;84
23-070127-1;2;24
22-103597-1;3;75
23-069488-1;2;94
23-018149-1;2;56
23-068316-1;3;69
23-011232-1;2;34
23-033887-1;3;17
23-013412-1;2;93
23-054972-1;2;59
22-001493-1;2;47
22-089368-1;2;25
23-034053-1;2;78
22-001492-1;2;47
22-103591-1;3;75
23-069554-1;3;40
23-070023-1;2;75
22-108322-1;2;75
22-100659-1;2;17
23-070026-1;1;39
23-036798-1;2;75
23-027065-1;2;85
23-077961-1;2;75
23-068374-1;2;75
23-026945-1;3;67
23-015038-1;3;33
23-068434-1;2;95
22-104492-1;3;91
23-022248-1;2;75
22-107794-1;2;69
23-069277-1;2;5
23-085695-1;3;97
23-076857-1;1;29
22-103577-1;3;3
23-081538-1;3;44
23-024104-1;3;61
23-034158-1;2;60
22-100309-1;2;38
23-066689-1;3;62
23-061930-1;1;68
23-068569-1;3;57
23-069582-1;3;93
23-013775-1;2;25
23-060675-1;3;15
23-022491-1;1;41
23-062822-1;2;51
23-043754-1;2;68
23-069571-1;2;92
23-014508-1;1;33
23-008152-1;2;84
22-101980-1;1;8
23-008250-3;3;93
22-087601-1;2;68
23-034947-1;2;22
23-000287-1;2;75
23-014381-1;3;70
23-037199-1;3;29
23-041981-1;3;14
23-068440-1;2;25
23-061896-1;3;29
23-000588-1;2;55
23-068425-1;2;4
23-032139-1;2;75
23-083083-1;2;68
23-085451-1;2;44
23-046936-1;2;29
23-069700-1;2;42
22-088625-1;2;97
22-100757-1;3;62
23-000295-1;2;75
23-046043-1;2;69
23-063746-1;2;29
23-070076-1;1;43
23-042158-1;3;83
23-054022-1;2;29
23-028243-1;3;62
23-068647-1;1;33
23-050952-1;2;29
23-014506-1;2;33
22-103749-1;2;42
23-069677-1;1;10
23-070144-1;2;68
23-068536-1;3;69
23-072961-1;3;13
23-073674-1;2;83
23-066972-1;3;75
23-014847-1;2;33
23-009188-1;3;44
23-068102-1;3;33
22-103293-1;3;7
23-034282-1;2;75
23-052794-1;3;60
22-093515-1;3;43
23-017552-1;3;13
23-023813-1;3;75
23-037293-1;3;12
22-088807-1;2;75
23-068591-1;2;75
23-003676-1;0;41
23-061973-1;2;68
22-103768-1;2;3
22-091419-1;3;45
22-091666-1;2;93
23-012438-1;2;75
23-042383-1;3;94
23-013504-1;2;97
23-040250-1;3;75
22-092936-1;3;43
23-031988-1;2;39
22-103807-1;3;42
23-069754-1;3;0
22-101759-1;2;1
23-068622-1;2;78
22-104553-1;2;75
23-063040-1;2;44
23-068677-1;3;51
22-100292-1;3;22
22-011510-1;3;84
23-019373-1;2;92
23-069738-1;2;60
23-083917-1;2;47
23-040017-1;3;73
23-069731-1;3;8
23-011953-1;3;9
22-100372-1;3;7
22-007817-1;2;30
23-031587-1;2;75
23-047926-1;2;75
22-003316-1;3;86
22-096228-1;3;94
23-025830-1;3;14
23-010700-1;3;42
23-039079-1;3;53
23-019481-1;2;7
23-035236-1;1;7
23-084721-1;3;30
23-029432-1;1;91
23-068519-1;3;62
23-085132-1;3;73
22-094932-1;1;97
22-104564-1;2;93
23-084703-1;3;75
22-103914-1;2;34
23-013243-1;2;97
23-005144-1;3;47
23-030448-1;2;83
23-019808-1;2;37
23-016443-1;1;44
23-017642-1;3;43
23-037735-1;2;59
23-060671-1;2;36
23-053661-1;2;31
23-003727-1;2;93
23-059612-1;2;75
23-022389-1;2;79
23-036309-1;2;26
23-028744-1;3;13
23-010250-1;3;57
23-010277-1;2;75
23-007897-1;3;91
23-055638-1;2;24
22-099170-1;3;24
23-034028-1;1;68
23-058019-1;2;24
23-033875-1;3;88
22-097674-1;3;58
23-068845-1;2;75
23-043650-1;2;75
22-099076-1;2;29
23-035949-1;3;75
23-056444-1;2;59
23-077996-1;2;75
22-103959-1;3;37
22-099643-1;2;87
23-007931-1;3;94
23-011836-1;2;75
23-069841-1;3;75
23-028935-1;2;75
23-058009-1;2;28
23-069853-1;2;85
23-036807-1;2;33
23-042139-1;3;94
23-049128-1;3;32
23-016496-1;3;20
23-002471-1;2;57
23-048011-1;3;32
23-011150-1;2;78
23-057019-1;2;28
22-105363-1;3;32
23-016562-2;1;12
23-074160-1;3;28
23-069866-1;2;75
23-008056-1;3;13
23-009526-1;3;85
23-006130-1;3;76
23-064478-1;3;24
23-029122-1;2;76
23-027647-1;3;59
23-016837-1;2;25
23-068873-1;2;92
23-052625-1;1;60
23-016562-1;1;12
22-105574-1;2;59
23-081211-1;3;94
23-016529-1;3;75
23-068864-1;3;14
23-000252-1;3;81
23-049586-1;3;47
23-023651-1;3;85
23-082300-1;3;68
23-012186-1;2;66
23-033316-1;3;59
22-007800-1;2;30
22-101823-1;3;44
23-068921-1;2;49
23-009780-1;2;61
23-025172-1;2;94
23-083907-1;2;14
23-031234-1;3;40
23-028949-1;2;75
23-007181-1;2;35
23-008337-1;3;19
22-090618-1;3;63
23-015716-1;2;75
23-069967-1;2;24
23-015373-1;2;8
23-067263-1;3;75
22-103670-1;3;62
23-017082-1;2;75
22-102088-1;2;89
23-080437-1;3;17
23-032737-1;2;83
23-055888-1;2;75
23-042251-1;3;38
